Date,StepCount,Distance_m_,AverageSpeed_m_s_,MaxSpeed_m_s_,MinSpeed_m_s_,MoveMinutesCount,CyclingDuration_ms_,InactiveDuration_ms_,WalkingDuration_ms_,RunningDuration_ms_,RoadBikingDuration_ms_,Month
17-Jul-2020,13743,5892.310328,1.791328296,27.0514164,0.398826331,112,NaN,63536998,10469125,NaN,NaN,July
18-Jul-2020,13598,7392.309216,1.888655756,25.02474594,0.261528283,117,NaN,73896596,8820178,NaN,NaN,July
19-Jul-2020,7987,5273.857117,1.380933319,14.30697727,0.091008253,85,NaN,76461354,6348667,NaN,NaN,July
20-Jul-2020,10330,4814.039986,0.796457321,1.677250504,0.239525959,102,NaN,79360141,7039859,NaN,NaN,July
21-Jul-2020,12234,6193.361368,2.668663655,37.7912941,0.250157505,119,NaN,73729155,7062572,NaN,NaN,July
22-Jul-2020,2320,725.0132729,4.243412577,17.83648872,0.250547618,28,NaN,79601518,2054520,NaN,NaN,July
23-Jul-2020,7219,3217.388376,1.034471881,1.630181193,0.321868569,68,NaN,79705455,4784527,NaN,NaN,July
24-Jul-2020,10699,4779.201418,1.275588341,15.35155678,0.256339729,108,NaN,75353257,7281311,NaN,NaN,July
25-Jul-2020,13835,8530.473335,2.464833789,24.1069622,0.356046975,146,NaN,73930914,8929776,NaN,NaN,July
26-Jul-2020,10288,4917.779799,1.314552574,10.77204704,0.284269899,95,NaN,76064479,6485531,NaN,NaN,July
27-Jul-2020,3039,1791.306882,0.888851295,1.577434063,0.292300045,31,NaN,84598441,1801559,NaN,NaN,July
28-Jul-2020,9410,4407.965274,4.362397519,36.59345627,0.244445622,102,NaN,62597684,6152656,NaN,NaN,July
29-Jul-2020,1852,398.2922778,4.491342668,30.10956383,0.374911308,24,NaN,66216799,1301732,NaN,NaN,July
30-Jul-2020,5375,2589.215928,2.097678887,19.14128304,0.295640677,53,NaN,81865109,3782852,NaN,NaN,July
31-Jul-2020,13014,8222.613777,1.099522171,3.346585989,0.148588628,135,NaN,71194199,9490718,NaN,NaN,July
01-Aug-2020,9015,4309.381811,1.135671389,4.996450424,0.258791268,96,NaN,77188887,4553968,122545,NaN,August
02-Aug-2020,9563,4873.379329,10.71977385,122.3790894,0.430494547,86,NaN,71534021,5452598,224469,NaN,August
03-Aug-2020,5350,2556.204709,1.349431087,19.06590843,0.252718806,54,NaN,74513606,4525569,NaN,NaN,August
04-Aug-2020,1584,298.1698565,7.801437193,39.72219467,0.261528283,17,NaN,49832013,1310020,NaN,NaN,August
05-Aug-2020,9981,5249.899345,2.567257292,39.26528549,0.261528283,126,NaN,69184122,9845137,NaN,NaN,August
06-Aug-2020,9971,5817.550418,1.528972665,12.37237072,0.372717679,107,NaN,65802518,6040295,NaN,NaN,August
07-Aug-2020,13550,7470.99527,0.883491546,26.89053535,0.121010303,145,NaN,75975959,8569708,NaN,NaN,August
08-Aug-2020,9198,4718.977285,1.517784848,16.55108643,0.178794399,106,NaN,70768909,7489625,307595,NaN,August
09-Aug-2020,10883,5010.819685,1.066617227,5.453147888,0.180331841,116,NaN,74591847,9582837,NaN,NaN,August
10-Aug-2020,1983,286.4563856,3.880378884,25.24409676,0.329458177,26,NaN,71333715,1650703,NaN,NaN,August
11-Aug-2020,12021,7046.636701,2.180001471,26.35984039,0.106834367,124,NaN,70284046,9411218,NaN,NaN,August
12-Aug-2020,3059,1277.884574,2.436367516,33.95036316,0.255116135,31,NaN,78474459,2020288,NaN,NaN,August
13-Aug-2020,6087,3518.016409,4.613109647,33.4492836,0.076806545,75,NaN,69783518,4925256,NaN,NaN,August
14-Aug-2020,7485,3597.419147,2.351544461,24.40010834,0.272899091,82,NaN,70357802,4974189,280103,NaN,August
15-Aug-2020,3727,1763.725924,1.629843218,23.50971794,0.266216606,43,NaN,77194442,3418452,NaN,NaN,August
16-Aug-2020,4379,1677.401873,7.829017911,32.93188858,0.284888983,41,NaN,56861705,3563025,NaN,NaN,August
